Name,DG_Year,DG_Amount,Publications_6Yrs,Citations_6Yrs
"Hertzmann, Aaron",2012,60000.0,32,4351
"Hertzmann, Aaron",2013,60000.0,30,4122
"Higham, Lisa",2008,26000.0,5,899
"Higham, Lisa",2011,26000.0,7,791
"Higham, Lisa",2010,26000.0,8,927
"Higham, Lisa",2009,26000.0,5,899
"Hindle, Abram",2021,23000.0,90,1824
"Hindle, Abram",2022,35000.0,75,1440
"Hindle, Abram",2023,35000.0,55,686
"Hindle, Abram",2020,23000.0,97,2350
"Hindle, Abram",2017,23000.0,92,3378
"Hindle, Abram",2019,23000.0,95,2773
"Hindle, Abram",2018,23000.0,94,2903
"Hindle, Abram",2016,19000.0,72,2626
"Hindle, Abram",2015,19000.0,53,2465
"Hindle, Abram",2014,19000.0,45,2223
"Hindle, Abram",2013,19000.0,38,1754
"Hindle, Abram",2012,19000.0,31,1418
"Hoeber, Orland",2012,15000.0,42,552
"Hoeber, Orland",2010,15000.0,25,476
"Hoeber, Orland",2008,15000.0,15,310
"Hoeber, Orland",2011,15000.0,33,558
"Hoeber, Orland",2009,15000.0,20,406
"Hoffert, Joseph",2013,18496.0,21,170
"Hoffert, Joseph",2012,19000.0,21,170
"Hoffman, Daniel",2011,20000.0,38,181
"Hoffman, Daniel",2014,20000.0,18,19
"Hoffman, Daniel",2008,32500.0,35,314
"Hoffman, Daniel",2012,20000.0,25,121
"Hoffman, Daniel",2010,32500.0,41,238
"Hoffman, Daniel",2009,32500.0,44,269
"Hoffman, Daniel",2013,20000.0,19,26
"Hoffman, Daniel",2015,20000.0,3,8
"Hogue, Andrew",2023,36000.0,6,17
"Hogue, Andrew",2013,25000.0,31,491
"Hogue, Andrew",2011,25000.0,29,719
"Hogue, Andrew",2010,20000.0,25,818
"Hogue, Andrew",2012,25000.0,29,599
"Hogue, Andrew",2014,25000.0,31,220
"Holmes, Reid",2014,29000.0,41,1335
"Holmes, Reid",2013,29000.0,35,1023
"Holmes, Reid",2012,29000.0,28,930
"Holmes, Reid",2011,29000.0,26,1169
"Holmes, Reid",2019,46000.0,29,2334
"Holmes, Reid",2021,92000.0,16,426
"Holmes, Reid",2018,46000.0,36,2553
"Holmes, Reid",2017,46000.0,39,2759
"Holmes, Reid",2016,46000.0,44,2783
"Holmes, Reid",2015,29000.0,47,2819
"Holt, Richard",2011,29000.0,96,2012
"Holt, Richard",2010,51300.0,85,1706
"Holt, Richard",2012,29000.0,92,1857
"Holt, Richard",2013,29000.0,91,1942
"Holt, Richard",2008,51300.0,67,1230
"Holt, Richard",2009,51300.0,80,1527
"Holt, Richard",2014,29000.0,101,3539
"Holt, Richard",2015,29000.0,89,3670
"Holte, Robert",2011,34000.0,62,1813
"Holte, Robert",2009,34000.0,60,3102
"Holte, Robert",2008,34000.0,52,2892
"Holte, Robert",2010,34000.0,62,1984
"Hoos, Holger",2011,60000.0,66,5038
"Hoos, Holger",2010,60000.0,73,7012
"Hoos, HolgerH",2014,60000.0,66,10558
"Hoos, HolgerH",2013,60000.0,77,11069
"Hoos, HolgerH",2012,60000.0,64,8431
"Hoover, James",2010,28000.0,12,220
"Hoover, James",2009,28000.0,11,215
"Hoover, James",2008,28000.0,13,331
"Hoover, James",2011,28000.0,11,198
"Horspool, Nigel",2011,48000.0,10,37
"Horspool, Nigel",2009,48000.0,11,63
"Horspool, Nigel",2010,48000.0,10,61
"Horspool, Nigel",2008,48000.0,12,60
"Hu, Alan",2013,34000.0,37,882
"Hu, Alan",2012,34000.0,38,1215
"Hu, Alan",2014,34000.0,30,530
"Hu, Alan",2010,34000.0,43,1331
"Hu, Alan",2011,34000.0,42,1297
"Hu, Alan",2009,38000.0,42,1378
"Hu, Alan",2008,38000.0,40,1193
"Hu, Alan",2016,43000.0,24,336
"Hu, Alan",2015,43000.0,27,332
"Hu, Alan",2017,43000.0,23,301
"Hu, Alan",2018,43000.0,19,223
"Hu, Alan",2020,29000.0,11,198
"Hu, Alan",2019,43000.0,14,199
"Hu, Alan",2022,29000.0,9,351
"Hu, Alan",2021,29000.0,8,130
"Hu, Alan",2023,29000.0,9,318
"Hurtut, Thomas",2017,18000.0,18,533
"Hurtut, Thomas",2018,18000.0,23,607
"Hurtut, Thomas",2019,18000.0,23,596
"Hurtut, Thomas",2020,18000.0,22,566
"Hurtut, Thomas",2016,18000.0,17,156
"Hurtut, Thomas",2015,18000.0,15,236
"Hutchinson, Norman",2008,34400.0,23,167
"Hutchinson, Norman",2009,34400.0,26,1016
"Hutchinson, Norman",2011,20000.0,23,952
"Hutchinson, Norman",2010,34400.0,26,1020
"Hutchinson, Norman",2014,20000.0,13,987
"Hutchinson, Norman",2015,20000.0,11,146
"Hutchinson, Norman",2012,20000.0,19,1000
"Hutchinson, Norman",2013,20000.0,18,1029
"Ilyas, Ihab",2015,76000.0,41,2386
"Ilyas, Ihab",2014,76000.0,45,3397
"Ilyas, Ihab",2016,76000.0,41,2926
"Ilyas, Ihab",2021,41000.0,76,3451
"Ilyas, Ihab",2022,41000.0,69,2691
"Ilyas, Ihab",2009,25200.0,38,3229
"Ilyas, Ihab",2008,25200.0,33,2181
"Ilyas, Ihab",2019,41000.0,58,4358
"Ilyas, Ihab",2020,41000.0,73,3464
"Ilyas, Ihab",2023,41000.0,59,1660
"Ilyas, Ihab",2017,76000.0,45,3754
"Ilyas, Ihab",2018,76000.0,49,4145
"Ilyas, Ihab",2011,43000.0,46,2879
"Ilyas, Ihab",2010,43000.0,47,3422
"Inkpen, Diana",2014,17000.0,96,2712
"Inkpen, Diana",2013,17000.0,93,2654
"Inkpen, Diana",2015,17000.0,90,2169
"Inkpen, Diana",2016,17000.0,84,2139
"Inkpen, Diana",2022,68000.0,67,2875
"Inkpen, Diana",2021,34000.0,67,3092
"Inkpen, Diana",2019,34000.0,71,3005
"Inkpen, Diana",2020,34000.0,64,2890
"Inkpen, Diana",2018,34000.0,67,2659
"Inkpen, Diana",2017,23000.0,73,2505
"Inkpen, Diana",2012,17000.0,92,3627
"Ionescu, Dan",2011,32000.0,60,411
"Ionescu, Dan",2012,32000.0,67,494
"Ionescu, Dan",2015,32000.0,56,380
"Ionescu, Dan",2013,32000.0,61,482
"Ionescu, Dan",2014,32000.0,61,429
"Irani, Pourang",2009,25000.0,36,1218
"Irani, Pourang",2010,25000.0,52,1782
"Irani, Pourang",2012,25000.0,60,2297
"Irani, Pourang",2011,25000.0,51,2045
"Irani, Pourang",2008,25000.0,28,554
"Irani, Pourang",2019,89000.0,83,3229
"Irani, Pourang",2020,89000.0,88,2848
"Irani, Pourang",2023,178000.0,94,1199
"Irani, Pourang",2022,89000.0,94,1555
"Irani, Pourang",2021,89000.0,89,1906
"Jaafar, Fehmi",2023,23000.0,36,318
"Jaafar, Fehmi",2022,23000.0,35,361
"Jaafar, Fehmi",2021,18542.0,32,328
"Jaafar, Fehmi",2019,23000.0,28,312
"Jaafar, Fehmi",2020,23000.0,31,344
"Jaafar, Fehmi",2021,4458.0,32,328
"Jacob, Christian",2021,28000.0,200,85
"Jacob, Christian",2022,28000.0,186,90
"Jacob, Christian",2023,56000.0,152,75
"Jacob, Christian",2020,28000.0,205,97
"Jacob, Christian",2019,28000.0,197,127
"Jacobsen, Hans-Arno",2023,48000.0,142,2478
"Jacobsen, HansArno",2020,48000.0,173,3124
"Jacobsen, HansArno",2022,48000.0,151,2873
"Jacobsen, HansArno",2018,36000.0,169,3514
"Jacobsen, HansArno",2017,36000.0,156,3130
"Jacobsen, HansArno",2019,36000.0,184,3627
"Jacobsen, HansArno",2015,36000.0,179,3284
"Jacobsen, HansArno",2016,36000.0,143,3093
"Jacobsen, HansArno",2021,48000.0,159,2837
"Jacquemet, Vincent",2017,44000.0,40,429
"Jacquemet, Vincent",2018,44000.0,41,393
"Jacquemet, Vincent",2019,44000.0,41,375
"Jacquemet, Vincent",2015,44000.0,43,550
"Jacquemet, Vincent",2016,44000.0,37,401
"Jakubiec, John",2022,26000.0,7,110
"Jakubiec, John",2021,26000.0,5,88
"Jakubiec, John",2023,26000.0,8,78
"Jamali, Nadeem",2010,15000.0,14,89
"Jamali, Nadeem",2012,15000.0,15,55
"Jamali, Nadeem",2008,16000.0,10,71
"Jamali, Nadeem",2011,15000.0,14,61
"Jamali, Nadeem",2013,15000.0,15,55
"Jamali, Nadeem",2014,15000.0,18,69
"Janicki, Ryszard",2009,36000.0,25,142
"Janicki, Ryszard",2008,36000.0,21,95
"Jenkin, Michael",2011,29000.0,85,1459
"Jenkin, Michael",2012,29000.0,85,1232
"Jenkin, Michael",2013,29000.0,84,972
"Jenkin, Michael",2014,29000.0,81,652
"Jenkin, Michael",2015,29000.0,72,517
"Jiang, Hui",2015,25000.0,133,7936
"Jiang, Hui",2016,25000.0,121,7055
"Jiang, Hui",2013,25000.0,146,7809
"Jiang, Hui",2021,64000.0,144,4872
"Jiang, Hui",2023,64000.0,122,3694
"Jiang, Hui",2019,64000.0,143,6706
"Jiang, Hui",2020,64000.0,136,5298
"Jiang, Hui",2022,64000.0,145,4569
"Jiang, Hui",2018,64000.0,135,6365
"Jiang, Hui",2017,25000.0,131,6072
"Jiang, Hui",2014,25000.0,133,7835
"Jiang, ZhenMing",2018,23000.0,0,0
"Jiang, ZhenMing",2017,23000.0,0,0
"Jiang, ZhenMing",2016,23000.0,0,0
"Jiang, ZhenMing",2015,23000.0,0,0
"Jiang, ZhenMing",2014,23000.0,0,0
"Jiang, ZhenMing(Jack)",2019,23000.0,0,0
"Jodoin, PierreMarc",2018,41000.0,45,7056
"Jodoin, PierreMarc",2020,41000.0,53,8785
"Jodoin, PierreMarc",2019,41000.0,45,7871
"Jodoin, PierreMarc",2022,41000.0,47,5091
"Jodoin, PierreMarc",2021,41000.0,56,7952
"Joslin, Chris",2012,20000.0,12,51
"Joslin, Chris",2011,20000.0,12,55
"Joslin, Chris",2014,20000.0,12,31
"Joslin, Chris",2013,20000.0,9,27
"Joslin, Christopher",2009,15000.0,0,0
"Joslin, Christopher",2010,20000.0,0,0
"Jourdan, GuyVincent",2013,20000.0,39,392
"Jourdan, GuyVincent",2014,20000.0,38,443
"Jourdan, GuyVincent",2009,15000.0,17,140
"Jourdan, GuyVincent",2008,15000.0,13,77
"Jourdan, GuyVincent",2010,20000.0,27,192
"Jourdan, GuyVincent",2012,20000.0,33,302
"Jourdan, GuyVincent",2011,20000.0,31,260
"Jourdan, GuyVincent",2018,18000.0,33,403
"Jourdan, GuyVincent",2017,18000.0,37,373
"Jourdan, GuyVincent",2019,18000.0,29,331
"Jourdan, GuyVincent",2020,18000.0,29,256
"Jourdan, GuyVincent",2021,36000.0,25,248
"Joyal, André",2021,16000.0,38,10
"Joyal, André",2022,16000.0,32,8
"Joyal, André",2018,16000.0,36,14
"Joyal, André",2019,16000.0,34,10
"Joyal, André",2023,16000.0,26,1
"Joyal, André",2020,16000.0,39,10
"Kahani, Nafiseh",2022,25000.0,16,345
"Kahani, Nafiseh",2023,25000.0,15,288
"Kahl, Wolfram",2018,20000.0,19,68
"Kahl, Wolfram",2020,20000.0,22,74
"Kahl, Wolfram",2019,20000.0,21,70
"Kahl, Wolfram",2021,40000.0,17,57
"Kahl, Wolfram",2016,14000.0,22,118
"Kahl, Wolfram",2015,14000.0,21,104
"Kahl, Wolfram",2012,14000.0,19,118
"Kahl, Wolfram",2011,23000.0,16,92
"Kahl, Wolfram",2008,23000.0,15,148
"Kahl, Wolfram",2017,20000.0,20,109
"Kahl, Wolfram",2010,23000.0,19,128
"Kahl, Wolfram",2009,23000.0,19,170
"Kahl, Wolfram",2014,14000.0,18,106
"Kahl, Wolfram",2013,14000.0,20,122
"Kantere, Vasiliki",2021,23000.0,0,0
"Kantere, Vasiliki",2022,23000.0,0,0
"Kantere, Vasiliki",2023,46000.0,0,0
"Kantere, Vasiliki",2020,23000.0,0,0
"Kantere, Vasiliki",2019,23000.0,0,0
"Kantere, Vasiliki",2018,23000.0,0,0
"Kaplan, Craig",2010,22000.0,28,890
"Kaplan, Craig",2012,17000.0,33,835
"Kaplan, Craig",2011,22000.0,30,947
"Kaplan, Craig",2023,41000.0,29,211
"Kaplan, Craig",2008,22000.0,19,676
"Kaplan, Craig",2009,22000.0,24,821
"Kaplan, Craig",2022,41000.0,28,208
"Kaplan, Craig",2021,41000.0,25,201
"Kaplan, Craig",2020,41000.0,27,220
"Karsten, Martin",2022,23000.0,10,31
"Karsten, Martin",2021,23000.0,12,44
"Karsten, Martin",2015,20000.0,13,138
"Karsten, Martin",2014,20000.0,13,131
"Karsten, Martin",2013,20000.0,12,157
"Karsten, Martin",2016,20000.0,15,150
"Karsten, Martin",2020,23000.0,11,48
"Karsten, Martin",2018,23000.0,15,69
"Karsten, Martin",2017,20000.0,15,76
"Karsten, Martin",2019,23000.0,15,82
"Katsuragawa, Keiko",2019,23000.0,5,94
"Katsuragawa, Keiko",2018,23000.0,5,94
"Katsuragawa, Keiko",2020,23000.0,9,154
"Katsuragawa, Keiko",2023,23000.0,15,148
"Katsuragawa, Keiko",2021,23000.0,11,187
"Katsuragawa, Keiko",2022,23000.0,16,193
"Kégl, Balazs",2009,28000.0,24,2527
"Kégl, Balazs",2008,28000.0,22,2090
"Kelly, Diane",2010,19000.0,33,332
"Kelly, Diane",2014,19000.0,118,736
"Kelly, Diane",2009,19000.0,22,270
"Kelly, Diane",2008,15000.0,12,127
"Kelly, Diane",2011,19000.0,46,497
"Kelly, Diane",2012,19000.0,65,669
"Kemme, Bettina",2017,42000.0,2,10
"Kemme, Bettina",2018,42000.0,2,10
"Kemme, Bettina",2019,42000.0,6,34
"Kemme, Bettina",2020,42000.0,5,30
"Kemme, Bettina",2021,84000.0,6,25
"Kerherve, Brigitte",2009,17200.0,17,168
"Kerherve, Brigitte",2008,17200.0,15,101
"Kerherve, Brigitte",2011,17200.0,12,111
"Kerschbaum, Florian",2021,100000.0,56,1609
"Kerschbaum, Florian",2023,41000.0,73,1855
"Kerschbaum, Florian",2020,50000.0,47,1510
"Kerschbaum, Florian",2019,50000.0,50,1461
"Kerschbaum, Florian",2018,50000.0,55,1671
"Kerschbaum, Florian",2017,50000.0,66,1818
"Kersten, Gregory",2014,21000.0,51,539
"Kersten, Gregory",2015,21000.0,57,431
"Kersten, Gregory",2012,21000.0,49,843
"Kersten, Gregory",2013,21000.0,44,613
"Kersten, Gregory",2011,21000.0,49,865
"Khan, Naimul",2022,33000.0,48,456
"Khan, Naimul",2021,33000.0,31,351
"Khan, Naimul",2023,33000.0,63,451
"Khan, Naimul",2020,33000.0,23,405
"Khan, Shehroz",2022,24000.0,32,1004
"Khan, Shehroz",2021,24000.0,30,1028
"Khan, Shehroz",2023,24000.0,33,780
"Khan, Shehroz",2020,24000.0,27,949
"Khazaei, Hamzeh",2018,28000.0,31,1213
"Khazaei, Hamzeh",2020,28000.0,28,574
"Khazaei, Hamzeh",2023,56000.0,42,868
"Khazaei, Hamzeh",2022,28000.0,43,937
"Khazaei, Hamzeh",2021,28000.0,35,775
"Khazaei, Hamzeh",2019,28000.0,29,773
"Khedri, Ridha",2013,19000.0,22,212
"Khedri, Ridha",2009,19000.0,12,179
"Khedri, Ridha",2010,19000.0,13,194
"Khedri, Ridha",2011,19000.0,11,189
"Khedri, Ridha",2012,19000.0,17,266
"Khedri, Ridha",2008,19700.0,8,149
"Khedri, Ridha",2014,20000.0,26,235
"Khedri, Ridha",2015,20000.0,28,233
"Khedri, Ridha",2016,20000.0,33,264
"Khedri, Ridha",2018,20000.0,30,147
"Khedri, Ridha",2017,20000.0,35,266
"Khendek, Ferhat",2012,31000.0,65,656
"Khendek, Ferhat",2013,31000.0,61,546
"Khendek, Ferhat",2011,31000.0,60,619
"Khendek, Ferhat",2010,31000.0,48,531
"Khendek, Ferhat",2016,29000.0,61,373
"Khendek, Ferhat",2014,31000.0,59,455
"Khendek, Ferhat",2008,35000.0,43,606
"Khendek, Ferhat",2009,35000.0,48,536
"Khendek, Ferhat",2019,29000.0,54,442
"Khendek, Ferhat",2018,29000.0,54,407
"Khendek, Ferhat",2017,29000.0,57,423
"Khendek, Ferhat",2015,29000.0,60,414
"Khendek, Ferhat",2022,41000.0,41,453
"Khendek, Ferhat",2021,41000.0,46,496
"Khendek, Ferhat",2023,41000.0,37,326
"Khoury, Richard",2021,35000.0,31,159
"Khoury, Richard",2022,35000.0,26,178
"Khoury, Richard",2023,35000.0,16,147
"Khriss, Ismail",2008,11500.0,1,83
"Kiczales, Gregor",2013,30000.0,12,96
"Kiczales, Gregor",2015,30000.0,7,36
"Kiczales, Gregor",2014,30000.0,8,49
"Kiczales, Gregor",2011,48000.0,21,694
"Kiczales, Gregor",2009,48000.0,26,1277
"Kiczales, Gregor",2018,30000.0,5,12
"Kiczales, Gregor",2016,30000.0,9,40
"Kienzle, Jörg",2020,34000.0,48,529
"Kienzle, Jörg",2019,34000.0,52,588
"Kienzle, Jörg",2018,34000.0,60,606
"Kienzle, Jörg",2011,22000.0,44,922
"Kienzle, Jörg",2010,22000.0,40,703
"Kienzle, Jörg",2009,22000.0,40,545
"Kienzle, Jörg",2008,22000.0,40,762
"Kienzle, Jörg",2012,22000.0,51,963
"Kienzle, Jörg",2022,68000.0,45,437
"Kienzle, Jörg",2021,34000.0,52,648
"Kim, Henry",2009,19000.0,21,1543
"Kim, Henry",2011,19000.0,31,2475
"Kim, Henry",2010,19000.0,27,1896
"Kim, Henry",2012,19000.0,37,2415
"Kim, Henry",2014,19000.0,38,2590
"Kim, Kangsoo",2022,29000.0,22,161
"Kim, Kangsoo",2023,29000.0,19,161
"King, Peter",2008,18000.0,37,887
"King, Peter",2011,18000.0,23,701
"Kirkpatrick, Arthur",2008,21000.0,0,0
"Kirkpatrick, Arthur",2010,21000.0,0,0
"Kirkpatrick, Arthur",2009,21000.0,0,0
"Klarkowski, Madison",2021,29000.0,18,467
"Klarkowski, Madison",2020,29000.0,15,406
"Klarkowski, Madison",2023,27550.0,28,587
"Klarkowski, Madison",2022,29000.0,22,585
"Ko, Steven",2021,29000.0,45,306
"Ko, Steven",2023,29000.0,36,290
"Ko, Steven",2022,29000.0,41,304
"Kobti, Ziad",2013,19000.0,47,400
"Kobti, Ziad",2009,19000.0,24,315
"Kobti, Ziad",2008,13000.0,18,252
"Kobti, Ziad",2011,19000.0,33,246
"Kobti, Ziad",2012,19000.0,39,261
"Kobti, Ziad",2010,19000.0,27,239
"Kontogiannis, Konstantinos",2017,20000.0,6,49
"Kontogiannis, Konstantinos",2018,34000.0,8,59
"Kontogiannis, Konstantinos",2019,34000.0,8,59
"Kontogiannis, Konstantinos",2023,34000.0,4,39
"Kontogiannis, Kostas",2020,34000.0,17,109
"Kontogiannis, Kostas",2021,34000.0,15,105
"Kontogiannis, Kostas",2022,34000.0,16,43
"Kontogiannis, Kostas",2009,10393.0,63,1356
"Kontogiannis, Kostas",2008,26800.0,63,1484
"Kosseim, Leila",2023,41000.0,35,176
"Kosseim, Leila",2021,41000.0,38,276
"Kosseim, Leila",2020,41000.0,39,323
"Kosseim, Leila",2022,41000.0,38,248
"Kotsireas, Ilias",2012,14000.0,44,224
"Kotsireas, Ilias",2011,14000.0,39,204
"Kotsireas, Ilias",2015,14000.0,54,330
"Kotsireas, Ilias",2013,14000.0,40,176
"Kotsireas, Ilias",2014,14000.0,47,312
"Koudas, Nick",2012,34000.0,75,5041
"Koudas, Nick",2013,34000.0,60,4080
"Koudas, Nick",2014,34000.0,50,3121
"Koudas, Nick",2010,34000.0,85,4865
"Koudas, Nick",2011,34000.0,87,5769
"Koudas, Nikolaos",2019,60000.0,1,0
"Koudas, Nikolaos",2018,60000.0,1,0
"Kpodjedo, Sègla",2016,18000.0,12,142
"Kpodjedo, Sègla",2015,18000.0,11,180
"Kpodjedo, Sègla",2017,18000.0,14,158
"Kpodjedo, Sègla",2021,18000.0,15,104
"Kpodjedo, Sègla",2020,18000.0,15,120
"Kpodjedo, Sègla",2019,18000.0,14,117
"Kpodjedo, Sègla",2018,18000.0,13,106
"Krasic, Charles",2009,23000.0,14,303
"Krasic, Charles",2008,23000.0,17,509
"Krasic, Charles",2010,23000.0,14,177
"Krasic, Charles",2011,5901.0,15,204
"Kremer, Robert",2011,18200.0,69,2313
"Kremer, Robert",2009,18200.0,47,1745
"Kremer, Robert",2008,18200.0,41,1529
"Krishnamurthy, Diwakar",2021,34000.0,25,161
"Krishnamurthy, Diwakar",2022,68000.0,24,113
"Krishnamurthy, Diwakar",2020,34000.0,24,171
"Krishnamurthy, Diwakar",2019,34000.0,23,197
"Krishnamurthy, Diwakar",2018,34000.0,25,274
"Kropinski, MaryCatherine",2009,19000.0,1,40
"Kropinski, MaryCatherine",2008,19000.0,3,70
"Kruchten, Philippe",2013,25000.0,89,2971
"Kruchten, Philippe",2012,25000.0,86,2808
"Kruchten, Philippe",2015,25000.0,75,3423
"Kruchten, Philippe",2011,25000.0,76,2705
"Kruchten, Philippe",2010,25000.0,70,2880
"Kruchten, Philippe",2008,28700.0,50,2842
"Kry, Paul",2021,41000.0,41,308
"Kry, Paul",2022,82000.0,43,308
"Kry, Paul",2014,36000.0,29,751
"Kry, Paul",2016,36000.0,31,436
"Kry, Paul",2015,36000.0,33,697
"Kry, Paul",2013,36000.0,26,640
"Kry, Paul",2018,41000.0,45,439
"Kry, Paul",2019,41000.0,42,338
"Kry, Paul",2020,41000.0,44,289
"Kry, Paul",2017,36000.0,34,387
"Ktari, Béchir",2010,15000.0,11,21
"Ktari, Béchir",2013,15000.0,9,26
"Ktari, Béchir",2014,15000.0,7,20
"Ktari, Béchir",2012,15000.0,12,27
"Ktari, Béchir",2011,15000.0,12,11
"Kunz, Manuela",2011,19000.0,14,416
"Kunz, Manuela",2012,19000.0,20,551
"Kunz, Manuela",2013,19000.0,27,650
"Kunz, Manuela",2014,19000.0,28,678
"Kunz, Manuela",2016,19000.0,32,709
"Kunz, Manuela",2021,28000.0,17,217
"Kunz, Manuela",2022,28000.0,13,82
"Kunz, Manuela",2020,28000.0,20,294
"Kunz, Manuela",2017,19000.0,34,590
"Kunz, Manuela",2019,28000.0,24,395
"Kusalik, Anthony",2020,23000.0,61,731
"Kusalik, Anthony",2019,23000.0,53,725
"Kusalik, Anthony",2018,23000.0,50,873
"Kusalik, Anthony",2017,23000.0,46,1033
"Kusalik, Anthony",2021,46000.0,68,882
"Labahn, George",2011,51000.0,32,902
"Labahn, George",2010,51000.0,31,1157
"Labahn, George",2013,51000.0,35,799
"Labahn, George",2015,43000.0,38,696
"Labahn, George",2012,51000.0,34,915
"Labahn, George",2014,51000.0,37,689
"Labahn, George",2022,55000.0,26,247
"Labahn, George",2020,55000.0,26,298
"Labahn, George",2021,55000.0,30,264
"Labahn, George",2016,43000.0,36,627
"Labahn, George",2017,43000.0,37,692
"Labahn, George",2018,43000.0,36,626
"Labahn, George",2019,43000.0,30,465
"Labahn, George",2023,55000.0,26,174
"Labiche, Yvan",2014,33000.0,49,1653
"Labiche, Yvan",2013,33000.0,45,1549
"Labiche, Yvan",2011,33000.0,55,4028
"Labiche, Yvan",2021,31000.0,46,449
"Labiche, Yvan",2023,36000.0,27,168
"Labiche, Yvan",2020,31000.0,50,577
"Labiche, Yvan",2019,31000.0,58,884
"Labiche, Yvan",2015,33000.0,47,1622
"Labiche, Yvan",2012,33000.0,54,2871
"Labiche, Yvan",2016,31000.0,55,1530
"Labiche, Yvan",2018,31000.0,50,854
"Labiche, Yvan",2017,31000.0,56,1263
"Lafond, Manuel",2022,33000.0,48,420
"Lafond, Manuel",2021,33000.0,46,428
"Lafond, Manuel",2023,33000.0,44,282
"Lafond, Manuel",2019,33000.0,36,451
"Lafond, Manuel",2020,33000.0,39,434
"Lakshmanan, Laks",2009,60000.0,47,2537
"Lakshmanan, Laks",2010,60000.0,52,3009
"Lakshmanan, Laks",2011,60000.0,51,3799
"Lakshmanan, Laks",2014,62000.0,70,6746
"Lakshmanan, Laks",2013,60000.0,65,6076
"Lakshmanan, Laks",2012,60000.0,60,5704
"Lakshmanan, Laks",2015,62000.0,77,6734
"Lakshmanan, Laks",2016,62000.0,65,6027
"Lakshmanan, Laks",2018,62000.0,69,3215
"Lakshmanan, Laks",2017,62000.0,71,4979
"Lalonde, Jean-François",2023,48000.0,74,2705
"Lalonde, JeanFrancois",2018,37000.0,21,1065
"Lalonde, JeanFrancois",2017,37000.0,19,634
"Lalonde, JeanFrancois",2016,37000.0,20,713
"Lalonde, JeanFrancois",2014,37000.0,16,921
"Lalonde, JeanFrancois",2015,37000.0,15,886
"Lalonde, JeanFrançois",2019,37000.0,32,1602
"Lalonde, JeanFrançois",2021,48000.0,56,2761
"Lalonde, JeanFrançois",2022,48000.0,60,2811
"Lalonde, JeanFrançois",2020,48000.0,47,2550
"Lam, Clement",2015,14000.0,4,66
"Lam, Clement",2012,14000.0,4,69
"Lam, Clement",2013,14000.0,5,75
"Lam, Clement",2014,14000.0,4,66
"Lam, Clement",2016,14000.0,4,66
"Lam, Patrick",2010,18700.0,26,1473
"Lam, Patrick",2012,18700.0,30,1925
"Lam, Patrick",2011,18700.0,26,1473
"Lam, Patrick",2022,56000.0,13,227
"Lam, Patrick",2019,28000.0,19,388
"Lam, Patrick",2020,28000.0,16,293
"Lam, Patrick",2018,28000.0,20,388
"Lam, Patrick",2017,20000.0,22,914
"Lam, Patrick",2015,20000.0,19,861
"Lam, Patrick",2016,20000.0,20,874
"Lam, Patrick",2014,20000.0,20,1258
"Lam, Patrick",2021,28000.0,14,243
"Lam, Patrick",2013,20000.0,21,1653
"Lam, Patrick",2009,18700.0,35,1968
"Lam, Patrick",2008,18700.0,36,1628
"Lameiras Koerich, Alessandro",2023,36000.0,54,1045
"Lamothe, Maxime",2023,25000.0,15,222
"Lamothe, Maxime",2022,25000.0,9,159
"Lang, Jochen",2016,15000.0,0,0
"Lang, Jochen",2015,15000.0,0,0
"Lang, Jochen",2014,15000.0,0,0
"Lang, Jochen",2013,15000.0,0,0
"Lang, Jochen",2021,23000.0,1,0
"Lang, Jochen",2017,15000.0,0,0
"Lang, Jochen",2020,23000.0,1,0
"Lang, Jochen",2019,23000.0,1,0
"Lang, Jochen",2018,23000.0,1,0
"Lang, Jochen",2022,46000.0,1,0
"Langer, Michael",2017,26000.0,21,153
"Langer, Michael",2020,26000.0,13,72
"Langer, Michael",2018,26000.0,18,103
"Langer, Michael",2019,26000.0,16,91
"Langer, Michael",2014,20000.0,22,129
"Langer, Michael",2008,23000.0,23,98
"Langer, Michael",2009,23000.0,24,89
"Langer, Michael",2010,23000.0,24,72
"Langer, Michael",2011,20000.0,24,74
"Langer, Michael",2012,20000.0,25,117
"Langer, Michael",2013,20000.0,24,117
"Langer, Michael",2016,26000.0,21,129
"Langer, Michael",2015,20000.0,20,117
"Langer, Michael",2021,26000.0,13,73
"Lank, Edward",2013,28000.0,41,1162
"Lank, Edward",2012,28000.0,40,1044
"Lank, Edward",2016,28000.0,34,1000
"Lank, Edward",2021,26000.0,57,861
"Lank, Edward",2014,28000.0,34,1028
"Lank, Edward",2015,28000.0,34,951
"Lank, Edward",2017,26000.0,36,1151
"Lank, Edward",2018,26000.0,39,791
"Lank, Edward",2019,26000.0,45,770
"Lank, Edward",2020,26000.0,53,878
"Larson, Katherine",2017,30000.0,23,32
"Larson, Katherine",2015,30000.0,22,43
"Larson, Katherine",2016,30000.0,24,39
"Larson, Katherine",2014,30000.0,19,36
"Larson, Katherine",2013,30000.0,17,32
"Lawford, Mark",2012,22000.0,24,305
"Lawford, Mark",2015,22000.0,31,276
"Lawford, Mark",2016,22000.0,37,621
"Lawford, Mark",2008,25000.0,18,612
"Lawford, Mark",2011,25000.0,25,535
"Lawford, Mark",2010,25000.0,21,476
"Lawford, Mark",2009,25000.0,18,602
"Lawford, Mark",2014,22000.0,28,259
